Timestamp,Player Count,Product ID,Total Amount,Average Price Per Unit,Mayor
1731973780034,14244,GREEN_GIFT,344475.00,7223.81,Scorpius
1731973780034,14244,MAGMA_FISH_SILVER,75605.00,33139.78,Scorpius
1731973780034,14244,GRIFFIN_FEATHER,29427.00,44470.51,Scorpius
1731973780034,14244,SOULFLOW,27653.00,37332.83,Scorpius
1731973780034,14244,RECOMBOBULATOR_3000,323.00,8371566.39,Scorpius
1731973780034,14244,STOCK_OF_STONKS,2559.00,3096817.79,Scorpius
1731973780034,14244,JERRY_BOX_PURPLE,15914.00,496751.88,Scorpius
1731973780034,14244,WHEAT,3813579.00,2.88,Scorpius
1731973780034,14244,BOOSTER_COOKIE,283.00,12291211.84,Scorpius
1731973780034,14244,ENCHANTMENT_SMITE_7,114.00,7502882.07,Scorpius
1731980981070,13790,ESSENCE_DRAGON,920790.00,3220.38,Scorpius
1731980981070,13790,GIANT_FRAGMENT_LASER,1438.00,659118.62,Scorpius
1731980981070,13790,CONDENSED_FERMENTO,1001.00,2198747.40,Scorpius
1731980981070,13790,ENCHANTED_ROTTEN_FLESH,694998.00,1003.08,Scorpius
1731980981070,13790,TITANIUM_ORE,2202795.00,60.27,Scorpius
1731980981070,13790,PURPLE_CANDY,171952.00,21483.70,Scorpius
1731980981070,13790,ENCHANTED_GOLD_BLOCK,11149.00,76212.27,Scorpius
1731980981070,13790,LAVA_WATER_ORB,107.00,2811309.79,Scorpius
1731980981070,13790,GLOSSY_GEMSTONE,1027.00,6731318.63,Scorpius
1731980981070,13790,FLAWLESS_JASPER_GEM,172.00,5924052.80,Scorpius
1731980981070,13790,KISMET_FEATHER,2577.00,1026193.79,Scorpius
1731980981070,13790,REVENANT_FLESH,1695204.00,50.06,Scorpius
1731980981070,13790,FLAWLESS_SAPPHIRE_GEM,632.00,2547703.59,Scorpius
1731980981070,13790,ENCHANTMENT_TURBO_WHEAT_1,2408.00,64.11,Scorpius
1731980981070,13790,GREEN_GIFT,343404.00,7221.27,Scorpius
1731980981070,13790,MAGMA_FISH_SILVER,69747.00,33111.74,Scorpius
1731980981070,13790,GRIFFIN_FEATHER,20083.00,80308.28,Scorpius
1731980981070,13790,SOULFLOW,33840.00,37460.47,Scorpius
1731980981070,13790,RECOMBOBULATOR_3000,403.00,8389747.34,Scorpius
1731980981070,13790,STOCK_OF_STONKS,2470.00,3104989.56,Scorpius
1731980981070,13790,JERRY_BOX_PURPLE,15914.00,496751.88,Scorpius
1731980981070,13790,WHEAT,2939320.00,2.67,Scorpius
1731980981070,13790,BOOSTER_COOKIE,1190.00,12195796.52,Scorpius
1731980981070,13790,ENCHANTMENT_SMITE_7,116.00,7503996.24,Scorpius
1731988181313,12747,ESSENCE_DRAGON,844008.00,3226.23,Scorpius
1731988181313,12747,GIANT_FRAGMENT_LASER,1231.00,658302.97,Scorpius
1731988181313,12747,CONDENSED_FERMENTO,974.00,2204142.23,Scorpius
1731988181313,12747,ENCHANTED_ROTTEN_FLESH,765157.00,998.52,Scorpius
1731988181313,12747,TITANIUM_ORE,2020370.00,59.13,Scorpius
1731988181313,12747,PURPLE_CANDY,162883.00,21606.28,Scorpius
1731988181313,12747,ENCHANTED_GOLD_BLOCK,22332.00,76159.29,Scorpius
1731988181313,12747,LAVA_WATER_ORB,102.00,2802060.25,Scorpius
1731988181313,12747,GLOSSY_GEMSTONE,932.00,6603466.21,Scorpius
1731988181313,12747,FLAWLESS_JASPER_GEM,157.00,5919540.70,Scorpius
1731988181313,12747,KISMET_FEATHER,5805.00,1166022.57,Scorpius
1731988181313,12747,REVENANT_FLESH,1607698.00,49.42,Scorpius
1731988181313,12747,FLAWLESS_SAPPHIRE_GEM,550.00,2546668.53,Scorpius
1731988181313,12747,ENCHANTMENT_TURBO_WHEAT_1,2390.00,63.56,Scorpius
1731988181313,12747,GREEN_GIFT,344720.00,7224.39,Scorpius
1731988181313,12747,MAGMA_FISH_SILVER,58551.00,32991.48,Scorpius
1731988181313,12747,GRIFFIN_FEATHER,18946.00,80263.30,Scorpius
1731988181313,12747,SOULFLOW,33819.00,37481.19,Scorpius
1731988181313,12747,RECOMBOBULATOR_3000,464.00,8394908.46,Scorpius
1731988181313,12747,STOCK_OF_STONKS,1864.00,3109869.97,Scorpius
1731988181313,12747,JERRY_BOX_PURPLE,15909.00,496735.49,Scorpius
1731988181313,12747,WHEAT,3340028.00,2.86,Scorpius
1731988181313,12747,BOOSTER_COOKIE,688.00,12200385.55,Scorpius
1731988181313,12747,ENCHANTMENT_SMITE_7,135.00,7512934.44,Scorpius
1731995381740,9751,ESSENCE_DRAGON,853565.00,3250.77,Scorpius
1731995381740,9751,GIANT_FRAGMENT_LASER,623.00,660188.33,Scorpius
1731995381740,9751,CONDENSED_FERMENTO,1202.00,2209352.79,Scorpius
1731995381740,9751,ENCHANTED_ROTTEN_FLESH,652327.00,970.75,Scorpius
1731995381740,9751,TITANIUM_ORE,2722342.00,53.53,Scorpius
1731995381740,9751,PURPLE_CANDY,184444.00,20382.68,Scorpius
1731995381740,9751,ENCHANTED_GOLD_BLOCK,17464.00,76231.56,Scorpius
1731995381740,9751,LAVA_WATER_ORB,94.00,2787873.98,Scorpius
1731995381740,9751,GLOSSY_GEMSTONE,931.00,6601784.94,Scorpius
1731995381740,9751,FLAWLESS_JASPER_GEM,147.00,5913860.40,Scorpius
1731995381740,9751,KISMET_FEATHER,5921.00,1173852.65,Scorpius
1731995381740,9751,REVENANT_FLESH,1536835.00,48.95,Scorpius
1731995381740,9751,FLAWLESS_SAPPHIRE_GEM,535.00,2557569.25,Scorpius
1731995381740,9751,ENCHANTMENT_TURBO_WHEAT_1,2596.00,70.36,Scorpius
1731995381740,9751,GREEN_GIFT,317452.00,7155.21,Scorpius
1731995381740,9751,MAGMA_FISH_SILVER,60014.00,33022.87,Scorpius
1731995381740,9751,GRIFFIN_FEATHER,16908.00,80669.51,Scorpius
1731995381740,9751,SOULFLOW,33647.00,37576.53,Scorpius
1731995381740,9751,RECOMBOBULATOR_3000,407.00,8389994.19,Scorpius
1731995381740,9751,STOCK_OF_STONKS,2354.00,3108405.91,Scorpius
1731995381740,9751,JERRY_BOX_PURPLE,15969.00,496931.51,Scorpius
1731995381740,9751,WHEAT,4762581.00,3.38,Scorpius
1731995381740,9751,BOOSTER_COOKIE,732.00,12225118.15,Scorpius
1731995381740,9751,ENCHANTMENT_SMITE_7,99.00,7493091.83,Scorpius
1732002581991,8807,ESSENCE_DRAGON,675694.00,3280.11,Scorpius
1732002581991,8807,GIANT_FRAGMENT_LASER,482.00,659081.94,Scorpius
1732002581991,8807,CONDENSED_FERMENTO,1219.00,2209649.81,Scorpius
1732002581991,8807,ENCHANTED_ROTTEN_FLESH,609938.00,968.36,Scorpius
1732002581991,8807,TITANIUM_ORE,3006492.00,55.49,Scorpius
1732002581991,8807,PURPLE_CANDY,158765.00,20201.96,Scorpius
1732002581991,8807,ENCHANTED_GOLD_BLOCK,20132.00,76325.51,Scorpius
1732002581991,8807,LAVA_WATER_ORB,94.00,2791597.38,Scorpius
1732002581991,8807,GLOSSY_GEMSTONE,915.00,6574384.82,Scorpius
1732002581991,8807,FLAWLESS_JASPER_GEM,120.00,5906438.65,Scorpius
1732002581991,8807,KISMET_FEATHER,6077.00,1182820.95,Scorpius
1732002581991,8807,REVENANT_FLESH,1633110.00,51.01,Scorpius
1732002581991,8807,FLAWLESS_SAPPHIRE_GEM,466.00,2559377.93,Scorpius
1732002581991,8807,ENCHANTMENT_TURBO_WHEAT_1,2582.00,69.93,Scorpius
1732002581991,8807,GREEN_GIFT,308296.00,7139.87,Scorpius
1732002581991,8807,MAGMA_FISH_SILVER,34383.00,32522.81,Scorpius
1732002581991,8807,GRIFFIN_FEATHER,26854.00,80813.66,Scorpius
1732002581991,8807,SOULFLOW,37249.00,37606.25,Scorpius
1732002581991,8807,RECOMBOBULATOR_3000,434.00,8390207.42,Scorpius
1732002581991,8807,STOCK_OF_STONKS,2869.00,3111979.26,Scorpius
1732002581991,8807,JERRY_BOX_PURPLE,15967.00,496925.00,Scorpius
1732002581991,8807,WHEAT,3982853.00,3.16,Scorpius
1732002581991,8807,BOOSTER_COOKIE,658.00,12224411.45,Scorpius
1732002581991,8807,ENCHANTMENT_SMITE_7,97.00,7491557.64,Scorpius
1732048549875,9516,ESSENCE_DRAGON,575574.00,3341.02,Scorpius
1732048549875,9516,GIANT_FRAGMENT_LASER,796.00,381873.88,Scorpius
1732048549875,9516,CONDENSED_FERMENTO,1199.00,2209299.50,Scorpius
1732048549875,9516,ENCHANTED_ROTTEN_FLESH,664253.00,972.22,Scorpius
1732048549875,9516,TITANIUM_ORE,2788854.00,56.08,Scorpius
1732048549875,9516,PURPLE_CANDY,147462.00,20102.92,Scorpius
1732048549875,9516,ENCHANTED_GOLD_BLOCK,20108.00,76302.30,Scorpius
1732048549875,9516,LAVA_WATER_ORB,84.00,2766787.55,Scorpius
1732048549875,9516,GLOSSY_GEMSTONE,903.00,6553197.50,Scorpius
1732048549875,9516,FLAWLESS_JASPER_GEM,107.00,5901529.42,Scorpius
1732048549875,9516,KISMET_FEATHER,5816.00,1170474.80,Scorpius
1732048549875,9516,REVENANT_FLESH,1533572.00,49.05,Scorpius
1732048549875,9516,FLAWLESS_SAPPHIRE_GEM,461.00,2567852.23,Scorpius
1732048549875,9516,ENCHANTMENT_TURBO_WHEAT_1,1994.00,139.66,Scorpius
1732048549875,9516,GREEN_GIFT,307180.00,7136.60,Scorpius
1732048549875,9516,MAGMA_FISH_SILVER,24572.00,32202.96,Scorpius
1732048549875,9516,GRIFFIN_FEATHER,16855.00,80668.29,Scorpius
1732048549875,9516,SOULFLOW,36904.00,37603.81,Scorpius
1732048549875,9516,RECOMBOBULATOR_3000,339.00,8365371.62,Scorpius
1732048549875,9516,STOCK_OF_STONKS,2913.00,3113373.64,Scorpius
1732048549875,9516,JERRY_BOX_PURPLE,15744.00,500303.82,Scorpius
1732048549875,9516,WHEAT,5955276.00,3.19,Scorpius
1732048549875,9516,BOOSTER_COOKIE,851.00,12220617.23,Scorpius
1732048549875,9516,ENCHANTMENT_SMITE_7,96.00,7490766.58,Scorpius
1732048576124,17811,ESSENCE_DRAGON,664974.00,3540.93,Scorpius
1732048576124,17811,GIANT_FRAGMENT_LASER,852.00,400415.76,Scorpius
1732048576124,17811,CONDENSED_FERMENTO,1159.00,2210584.86,Scorpius
1732048576124,17811,ENCHANTED_ROTTEN_FLESH,95403.00,845.30,Scorpius
1732048576124,17811,TITANIUM_ORE,1964688.00,50.66,Scorpius
1732048576124,17811,PURPLE_CANDY,127986.00,20853.40,Scorpius
1732048576124,17811,ENCHANTED_GOLD_BLOCK,25233.00,77652.55,Scorpius
1732048576124,17811,LAVA_WATER_ORB,63.00,2687462.58,Scorpius
1732048576124,17811,GLOSSY_GEMSTONE,863.00,7750310.99,Scorpius
1732048576124,17811,FLAWLESS_JASPER_GEM,107.00,5869754.60,Scorpius
1732048576124,17811,KISMET_FEATHER,4710.00,1238946.03,Scorpius
1732048576124,17811,REVENANT_FLESH,868508.00,42.34,Scorpius
1732048576124,17811,FLAWLESS_SAPPHIRE_GEM,430.00,2614710.52,Scorpius
1732048576124,17811,ENCHANTMENT_TURBO_WHEAT_1,1286.00,68.95,Scorpius
1732048576124,17811,GREEN_GIFT,338770.00,7033.75,Scorpius
1732048576124,17811,MAGMA_FISH_SILVER,92378.00,12890.12,Scorpius
1732048576124,17811,GRIFFIN_FEATHER,40896.00,34734.83,Scorpius
1732048576124,17811,SOULFLOW,44415.00,37721.05,Scorpius
1732048576124,17811,RECOMBOBULATOR_3000,389.00,8335990.76,Scorpius
1732048576124,17811,STOCK_OF_STONKS,2710.00,3120007.60,Scorpius
1732048576124,17811,JERRY_BOX_PURPLE,15657.00,500033.76,Scorpius
1732048576124,17811,WHEAT,5838942.00,2.77,Scorpius
1732048576124,17811,BOOSTER_COOKIE,224.00,12367099.80,Scorpius
1732048576124,17811,ENCHANTMENT_SMITE_7,95.00,7501080.01,Scorpius
1732055776418,15318,ESSENCE_DRAGON,630034.00,3542.13,Scorpius
1732055776418,15318,GIANT_FRAGMENT_LASER,750.00,364572.62,Scorpius
1732055776418,15318,CONDENSED_FERMENTO,1093.00,2209140.80,Scorpius
1732055776418,15318,ENCHANTED_ROTTEN_FLESH,384108.00,800.50,Scorpius
1732055776418,15318,TITANIUM_ORE,4461165.00,55.99,Scorpius
1732055776418,15318,PURPLE_CANDY,132709.00,20867.00,Scorpius
1732055776418,15318,ENCHANTED_GOLD_BLOCK,27463.00,77560.86,Scorpius
1732055776418,15318,LAVA_WATER_ORB,67.00,2710599.16,Scorpius
1732055776418,15318,GLOSSY_GEMSTONE,807.00,7721492.99,Scorpius
1732055776418,15318,FLAWLESS_JASPER_GEM,103.00,5869469.26,Scorpius
1732055776418,15318,KISMET_FEATHER,6057.00,1298374.26,Scorpius
1732055776418,15318,REVENANT_FLESH,1168176.00,46.90,Scorpius
1732055776418,15318,FLAWLESS_SAPPHIRE_GEM,410.00,2623152.45,Scorpius
1732055776418,15318,ENCHANTMENT_TURBO_WHEAT_1,1245.00,66.30,Scorpius
1732055776418,15318,GREEN_GIFT,331706.00,7012.33,Scorpius
1732055776418,15318,MAGMA_FISH_SILVER,86792.00,11788.77,Scorpius
1732055776418,15318,GRIFFIN_FEATHER,39192.00,32408.00,Scorpius
1732055776418,15318,SOULFLOW,39732.00,37702.57,Scorpius
1732055776418,15318,RECOMBOBULATOR_3000,287.00,8463156.08,Scorpius
